OEP,CATEGORÍA,ESPECIALIDAD,PLAZAS,RESERVA DISCAPACIDAD,TOTAL PLAZAS,FECHA PUBLICACIÓN BOJA,ENLACE,ACCESO LIBRE/PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,ENDOCRINOLOGÍA Y NUTRICIÓN,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,FARMACIA HOSPITALARIA,7,0,7,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,GENÉTICA CLÍNICA,1,0,1,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,HEMATOLOGÍA Y HEMOTERAPIA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,INMUNOLOGÍA,1,0,1,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA FÍSICA Y REHABILITACIÓN,3,0,3,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTENSIVA,9,0,9,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA INTERNA,15,1,16,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA NUCLEAR,1,0,1,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA PREVENTIVA Y SALUD PÚBLICA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,MICROBIOLOGÍA Y PARASITOLOGÍA,1,0,1,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEFROLOGÍA,3,0,3,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUMOLOGÍA,6,0,6,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROCIRUGÍA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROFISIOLOGÍA CLÍNICA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUROLOGÍA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,OBSTETRICIA Y GINECOLOGÍA,6,0,6,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,OFTALMOLOGÍA,3,0,3,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA MÉDICA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,ONCOLOGÍA RADIOTERÁPICA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,OTORRINOLARINGOLOGÍA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,PEDIATRÍA,19,1,20,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSIQUIATRÍA,6,0,6,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIODIAGNÓSTICO,6,0,6,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIOFARMACIA,0,0,0,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,RADIOFÍSICA HOSPITALARIA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,REUMATOLOGÍA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,UROLOGÍA,1,0,1,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FACULTATIVO/A ESPECIALISTA DE ÁREA,PSICOLOGÍA CLÍNICA,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,MÉDICO DE ADM. Y DOC. CLÍNICA,,1,0,1,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,MÉDICO/A FAMILIA ATENCIÓN PRIMARIA,CENTRO DE TRANSFUSIÓN SANGUÍNEAS,3,0,3,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,VETERINARIO/A A4,,1,0,1,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,ENFERMERO/A ESPECIALISTA,SALUD MENTAL,19,1,20,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,ENFERMERO/A ESPECIALISTA,TRABAJO,2,0,2,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,FISIOTERAPEUTA,,20,1,21,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,AUXILIAR DE ENFERMERÍA,,328,28,356,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,TRABAJADOR/A SOCIAL,,14,1,15,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,ADMINISTRATIVO/A,,158,14,172,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,CELADOR/A,,150,13,163,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,COCINERO/A,,9,2,11,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,MONITOR/A,,5,1,6,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,PINCHE,,52,5,57,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2017,TELEFONISTA,,10,2,12,Boletín número 149 de 04/08/2017 ,http://www.juntadeandalucia.es/boja/2017/149/BOJA17-149-00008-14028-01_00119097.pdf ,PROMOCIÓN INTERNA
2016,MÉDICO/A FAMILIA ATENCIÓN PRIMARIA,,322,24,346,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,MÉDICO/A FAMILIA SERVICIO CUIDADOS CRÍTICOS Y URGENCIAS,,99,7,106,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,MÉDICO/A DEL TRABAJO,,5,0,5,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,PEDIATRA ATENCIÓN PRIMARIA,,87,7,94,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,ODONTÓLOGO/A,,9,1,10,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,FARMACÉUTICO/A A4,,17,1,18,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,ENFERMERÍA,,1058,80,1138,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,MATRÓN/A,,35,3,38,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A ESPECIALISTA,ANATOMÍA PATOLÓGICA,13,1,14,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A ESPECIALISTA,DIETÉTICA,3,0,3,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A ESPECIALISTA,DOCUMENTACIÓN SANITARIA,11,1,12,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A ESPECIALISTA,LABORATORIO,87,7,94,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A ESPECIALISTA,MEDICINA NUCLEAR,4,0,4,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,62,5,67,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A ESPECIALISTA,RADIOTERAPIA,6,0,6,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A EN FARMACIA,,14,1,15,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,30,2,32,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,14,1,15,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A SUPERIOR EN ALOJAMIENTO,,8,1,9,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A ESPECIALISTA MANTENIMIENTO DE EDIFICIOS E INSTALACIONES,,46,3,49,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,AUXILIAR ADMINISTRATIVO/A,,218,16,234,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A MANTENIMIENTO ACABADOS CONSTRUCCIÓN,,4,1,5,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,TÉCNICO/A MANTENIMIENTO MADERA Y MUEBLE,,6,1,7,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,CELADOR/A CONDUCTOR/A,,94,7,101,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,LIMPIADOR/A,,26,2,28,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,PERSONAL DE LAVANDERÍA Y PLANCHADO,,48,4,52,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,ACCESO LIBRE
2016,MÉDICO/A FAMILIA ATENCIÓN PRIMARIA,,98,8,106,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,MÉDICO/A FAMILIA SERVICIO CUIDADOS CRÍTICOS Y URGENCIAS,,30,2,32,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,MÉDICO/A DEL TRABAJO,,2,0,2,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,PEDIATRA ATENCIÓN PRIMARIA,,26,2,28,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,ODONTÓLOGO/A,,3,0,3,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,FARMACÉUTICO/A A4,,1,0,1,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,ENFERMERÍA,,319,24,343,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,MATRÓN/A,,10,1,11,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A ESPECIALISTA,ANATOMÍA PATOLÓGICA,4,0,4,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A ESPECIALISTA,DIETÉTICA,1,0,1,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A ESPECIALISTA,DOCUMENTACIÓN SANITARIA,4,0,4,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A ESPECIALISTA,LABORATORIO,27,2,29,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A ESPECIALISTA,MEDICINA NUCLEAR,1,0,1,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A ESPECIALISTA,RADIODIAGNÓSTICO,18,2,20,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A ESPECIALISTA,RADIOTERAPIA,2,0,2,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A EN FARMACIA,,4,1,5,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,30,2,32,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A FUNCIÓN ADMINISTRATIVA,ADMINISTRACIÓN GENERAL,14,1,15,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A SUPERIOR EN ALOJAMIENTO,,3,0,3,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A ESPECIALISTA MANTENIMIENTO DE EDIFICIOS E INSTALACIONES,,46,3,49,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,AUXILIAR ADMINISTRATIVO/A,,111,8,119,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A MANTENIMIENTO ACABADOS CONSTRUCCIÓN,,2,0,2,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,TÉCNICO/A MANTENIMIENTO MADERA Y MUEBLE,,2,0,2,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,CELADOR/A CONDUCTOR/A,,47,4,51,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,LIMPIADOR/A,,7,1,8,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2016,PERSONAL DE LAVANDERÍA Y PLANCHADO,,14,2,16,Boletín número 55 de 22/03/2016 ,http://www.juntadeandalucia.es/boja/2016/55/BOJA16-055-00005-4862-01_00087447.pdf  ,PROMOCIÓN INTERNA
2015,,ANATOMÍA PATOLÓGICA,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,ANESTESIOLOGÍA Y REANIMACIÓN,10,1,11,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,APARATO DIGESTIVO,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,CARDIOLOGÍA,6,0,6,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,CIRUGÍA CARDIOVASCULAR,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,CIRUGÍA GENERAL Y APARATO DIGESTIVO,13,1,14,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,CIRUGÍA ORTOPÉDICA Y TRAUMATOLOGÍA,17,2,19,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,CIRUGÍA PEDIÁTRICA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,CIRUGÍA PLÁSTICA Y REPARADORA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,DERMATOLOGÍA MÉDIC.-QUIRÚRGICA Y VENEREOLOGÍA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,ENDOCRINOLOGÍA Y NUTRICIÓN,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,FARMACIA HOSPITALARIA,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,HEMATOLOGÍA Y HEMOTERAPIA,7,0,7,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,MEDICINA FÍSICA Y REHABILITACIÓN,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,MEDICINA INTENSIVA,7,1,8,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,,MEDICINA INTERNA,7,1,8,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,MEDICINA NUCLEAR,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,MICROBIOLOGÍA Y PARASITOLOGÍA,5,0,5,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEFROLOGÍA,4,0,4,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
2015,FACULTATIVO/A ESPECIALISTA DE ÁREA,NEUMOLOGÍA,3,0,3,Boletín número 44 de 05/03/2015 ,http://www.juntadeandalucia.es/boja/2015/44/BOJA15-044-00006-3961-01_00065215.pdf ,ACCESO LIBRE
